nr,name,height_cm,weight_kg,primary,secondary,stage
86,seel,109.964714,89.96896,water,water,1
86,seel,110.148476,89.943275,water,water,1
86,seel,110.269646,89.96071,water,water,1
86,seel,109.9268,89.9522,water,water,1
86,seel,109.95746,89.98305,water,water,1
86,seel,109.89792,89.90294,water,water,1
86,seel,109.946686,90.0946,water,water,1
86,seel,109.939285,89.97251,water,water,1
86,seel,110.09207,89.98732,water,water,1
86,seel,109.90275,90.053925,water,water,1
86,seel,109.96273,89.93941,water,water,1
86,seel,109.98515,89.906715,water,water,1
86,seel,109.950035,90.08417,water,water,1
86,seel,109.924545,90.0701,water,water,1
86,seel,110.021805,89.90621,water,water,1
86,seel,109.99596,89.95965,water,water,1
86,seel,110.17012,90.030075,water,water,1
86,seel,109.948944,89.96792,water,water,1
86,seel,110.000946,89.91727,water,water,1
86,seel,109.89862,89.90207,water,water,1
86,seel,109.927505,89.91643,water,water,1
86,seel,109.99912,90.21947,water,water,1
86,seel,109.97426,89.92916,water,water,1
86,seel,110.01946,90.0855,water,water,1
86,seel,109.92727,89.949036,water,water,1
86,seel,110.01125,89.92989,water,water,1
86,seel,109.92215,89.94298,water,water,1
86,seel,109.910774,90.04738,water,water,1
86,seel,109.94511,89.94467,water,water,1
86,seel,110.021805,89.94856,water,water,1
86,seel,109.91488,90.238556,water,water,1
86,seel,109.95101,90.00383,water,water,1
86,seel,109.89583,90.01089,water,water,1
86,seel,110.03852,90.06203,water,water,1
86,seel,110.03162,89.920906,water,water,1
86,seel,109.92579,89.964806,water,water,1
86,seel,109.91497,90.03157,water,water,1
86,seel,110.09308,89.922035,water,water,1
86,seel,109.94308,89.990036,water,water,1
86,seel,109.947754,89.954666,water,water,1
86,seel,110.31388,89.97657,water,water,1
86,seel,110.07457,89.99735,water,water,1
86,seel,110.23914,90.01371,water,water,1
86,seel,109.9794,89.91606,water,water,1
86,seel,110.14551,90.083824,water,water,1
86,seel,109.949326,90.08081,water,water,1
86,seel,109.89438,90.0483,water,water,1
86,seel,109.91983,89.93717,water,water,1
86,seel,110.11411,90.05474,water,water,1
86,seel,110.081406,90.13579,water,water,1
86,seel,110.12356,89.95399,water,water,1
86,seel,109.99177,89.9569,water,water,1
86,seel,109.92378,89.92209,water,water,1
86,seel,110.33757,90.06206,water,water,1
86,seel,110.00643,90.179405,water,water,1
86,seel,109.967804,89.98118,water,water,1
86,seel,109.90994,89.94749,water,water,1
86,seel,109.98502,90.01679,water,water,1
86,seel,110.104004,89.95751,water,water,1
86,seel,109.996895,90.04125,water,water,1
86,seel,109.90593,89.9119,water,water,1
86,seel,110.12984,89.99249,water,water,1
86,seel,109.9935,90.06707,water,water,1
86,seel,109.90393,90.03193,water,water,1
86,seel,109.90516,89.94239,water,water,1
86,seel,109.972275,90.05651,water,water,1
86,seel,109.903404,89.95772,water,water,1
86,seel,110.04574,89.98329,water,water,1
86,seel,109.97282,89.97467,water,water,1
86,seel,109.89668,89.936104,water,water,1
86,seel,110.08685,89.9272,water,water,1
86,seel,110.11445,90.04199,water,water,1
86,seel,110.05763,90.01665,water,water,1
86,seel,110.29679,89.94824,water,water,1
86,seel,109.92578,90.01126,water,water,1
86,seel,109.934685,89.93778,water,water,1
86,seel,109.93871,90.09122,water,water,1
86,seel,109.89826,89.964615,water,water,1
86,seel,109.9022,89.93568,water,water,1
86,seel,109.98061,90.186165,water,water,1
86,seel,110.07107,89.92361,water,water,1
86,seel,109.952446,89.98814,water,water,1
86,seel,110.05168,89.91681,water,water,1
86,seel,110.01614,89.94262,water,water,1
86,seel,110.01997,89.966805,water,water,1
86,seel,109.91248,90.04298,water,water,1
87,dewdong,170.07297,119.976295,water,ice,2
87,dewdong,170.04713,120.13814,water,ice,2
87,dewdong,169.91182,120.0501,water,ice,2
87,dewdong,169.9454,119.92288,water,ice,2
87,dewdong,169.92822,119.979836,water,ice,2
87,dewdong,170.02086,119.917435,water,ice,2
87,dewdong,170.1562,120.00544,water,ice,2
87,dewdong,170.17844,119.91761,water,ice,2
87,dewdong,169.91626,120.462204,water,ice,2
87,dewdong,169.91962,119.90273,water,ice,2
87,dewdong,169.9141,120.0557,water,ice,2
87,dewdong,169.97758,120.0171,water,ice,2
87,dewdong,170.60532,119.99572,water,ice,2
87,dewdong,169.9665,120.02127,water,ice,2
87,dewdong,170.01324,119.90746,water,ice,2
87,dewdong,170.05936,120.04178,water,ice,2
87,dewdong,169.97598,120.01613,water,ice,2
87,dewdong,169.96878,119.98217,water,ice,2
87,dewdong,169.9993,119.90146,water,ice,2
87,dewdong,169.95427,119.96245,water,ice,2
87,dewdong,170.06053,120.173874,water,ice,2
87,dewdong,169.90923,119.93808,water,ice,2
87,dewdong,170.15372,119.991486,water,ice,2
87,dewdong,169.99344,119.96698,water,ice,2
87,dewdong,169.92682,119.92833,water,ice,2
87,dewdong,170.16101,119.920044,water,ice,2
87,dewdong,169.90967,119.95669,water,ice,2
87,dewdong,169.91742,119.91988,water,ice,2
87,dewdong,170.04031,120.0444,water,ice,2
87,dewdong,169.9523,119.996765,water,ice,2
87,dewdong,170.01811,119.92418,water,ice,2
87,dewdong,169.92633,120.00365,water,ice,2
87,dewdong,170.0343,119.95421,water,ice,2
87,dewdong,170.06743,120.04247,water,ice,2
87,dewdong,169.91101,119.93046,water,ice,2
87,dewdong,169.94963,120.01475,water,ice,2
87,dewdong,169.94273,119.94938,water,ice,2
87,dewdong,170.09128,119.91604,water,ice,2
87,dewdong,169.91142,119.92456,water,ice,2
87,dewdong,169.9953,119.91327,water,ice,2
87,dewdong,169.9477,119.937004,water,ice,2
87,dewdong,169.98659,119.92649,water,ice,2
87,dewdong,169.93079,120.09297,water,ice,2
87,dewdong,169.91954,119.93478,water,ice,2
87,dewdong,169.90419,120.00893,water,ice,2
87,dewdong,169.90634,119.961296,water,ice,2
87,dewdong,169.92142,119.96912,water,ice,2
87,dewdong,170.09686,119.90838,water,ice,2
87,dewdong,170.04301,119.902855,water,ice,2
87,dewdong,170.0786,119.93572,water,ice,2
87,dewdong,170.12563,119.912254,water,ice,2
87,dewdong,169.97447,119.89596,water,ice,2
87,dewdong,170.0149,119.97648,water,ice,2
87,dewdong,169.93347,119.916504,water,ice,2
87,dewdong,169.9357,120.07129,water,ice,2
87,dewdong,169.93202,119.98292,water,ice,2
87,dewdong,170.02017,119.99836,water,ice,2
87,dewdong,170.09093,119.89579,water,ice,2
87,dewdong,170.0576,119.95017,water,ice,2
87,dewdong,169.92049,119.92291,water,ice,2
87,dewdong,169.97101,120.206764,water,ice,2
87,dewdong,169.9374,120.135994,water,ice,2
87,dewdong,169.92755,120.05466,water,ice,2
87,dewdong,169.94357,119.96643,water,ice,2
87,dewdong,169.95235,119.97084,water,ice,2
87,dewdong,169.9172,120.06711,water,ice,2
87,dewdong,169.9369,119.90861,water,ice,2
87,dewdong,169.95999,119.93241,water,ice,2
87,dewdong,169.94366,119.98196,water,ice,2
87,dewdong,169.92508,119.98947,water,ice,2
87,dewdong,170.00008,120.002815,water,ice,2
87,dewdong,169.93703,120.18381,water,ice,2
87,dewdong,169.93088,120.02515,water,ice,2
87,dewdong,170.06572,119.960976,water,ice,2
87,dewdong,170.0808,119.985596,water,ice,2
87,dewdong,169.95111,119.95996,water,ice,2
87,dewdong,169.91411,119.952675,water,ice,2
87,dewdong,170.00742,119.933136,water,ice,2
87,dewdong,169.97845,119.93532,water,ice,2
87,dewdong,170.0627,119.952576,water,ice,2
87,dewdong,170.05548,119.90212,water,ice,2
87,dewdong,169.98245,119.956436,water,ice,2
87,dewdong,169.99911,119.966705,water,ice,2
87,dewdong,169.97528,119.93025,water,ice,2
87,dewdong,170.00334,119.896996,water,ice,2
87,dewdong,170.21915,120.146774,water,ice,2
87,dewdong,169.99355,119.985344,water,ice,2
87,dewdong,169.9552,120.02177,water,ice,2
87,dewdong,169.94821,120.04104,water,ice,2
87,dewdong,169.9201,119.921234,water,ice,2
87,dewdong,170.03383,119.91203,water,ice,2
87,dewdong,170.0343,119.93302,water,ice,2
87,dewdong,170.02548,119.95905,water,ice,2
87,dewdong,169.95073,120.051414,water,ice,2
87,dewdong,170.01865,119.96183,water,ice,2
87,dewdong,170.04347,119.94651,water,ice,2
87,dewdong,169.92162,120.14607,water,ice,2
87,dewdong,169.91527,120.07388,water,ice,2
87,dewdong,169.93839,120.07844,water,ice,2
87,dewdong,169.91216,119.96704,water,ice,2
87,dewdong,170.18283,120.0374,water,ice,2
87,dewdong,169.90326,120.19411,water,ice,2
87,dewdong,169.98457,119.96072,water,ice,2
87,dewdong,170.09244,119.98041,water,ice,2
87,dewdong,170.0046,120.04248,water,ice,2
87,dewdong,170.03886,120.269226,water,ice,2
87,dewdong,169.91238,119.97774,water,ice,2
87,dewdong,169.97066,120.23234,water,ice,2
87,dewdong,169.94522,119.94714,water,ice,2
87,dewdong,169.98863,120.168396,water,ice,2
87,dewdong,170.04779,119.937485,water,ice,2
87,dewdong,170.02396,120.249725,water,ice,2
87,dewdong,169.94446,119.96349,water,ice,2
87,dewdong,169.97086,120.03926,water,ice,2
87,dewdong,169.93442,119.95591,water,ice,2
87,dewdong,169.91492,120.09197,water,ice,2
87,dewdong,169.90924,120.59419,water,ice,2
87,dewdong,170.07057,119.94926,water,ice,2
87,dewdong,169.93382,120.08633,water,ice,2
87,dewdong,169.93562,119.934456,water,ice,2
87,dewdong,169.91597,119.94246,water,ice,2
87,dewdong,169.93497,119.93402,water,ice,2
87,dewdong,170.2749,119.90153,water,ice,2
87,dewdong,170.17935,120.07284,water,ice,2
87,dewdong,169.95636,119.960686,water,ice,2
87,dewdong,169.90605,119.988174,water,ice,2
87,dewdong,169.99303,120.08898,water,ice,2
87,dewdong,170.44836,119.92717,water,ice,2
87,dewdong,169.98344,120.13154,water,ice,2
87,dewdong,169.98152,119.91743,water,ice,2
87,dewdong,169.90767,119.91611,water,ice,2
87,dewdong,170.32793,120.011154,water,ice,2
87,dewdong,169.91438,120.24852,water,ice,2
87,dewdong,170.25272,120.12768,water,ice,2
87,dewdong,169.94221,119.975655,water,ice,2
87,dewdong,170.01657,119.92195,water,ice,2
87,dewdong,169.90704,120.1317,water,ice,2
87,dewdong,170.16919,120.00798,water,ice,2
87,dewdong,169.96696,119.94055,water,ice,2
87,dewdong,170.02472,119.93352,water,ice,2
87,dewdong,169.9092,120.06193,water,ice,2
87,dewdong,169.93132,120.228325,water,ice,2
87,dewdong,170.50388,119.93113,water,ice,2
87,dewdong,169.90591,119.956505,water,ice,2
87,dewdong,169.92336,119.938156,water,ice,2
87,dewdong,169.91579,119.918175,water,ice,2
87,dewdong,169.96582,119.914,water,ice,2
87,dewdong,170.022,119.93657,water,ice,2
87,dewdong,169.94255,119.90699,water,ice,2
87,dewdong,170.02791,119.98841,water,ice,2
87,dewdong,169.90718,119.94034,water,ice,2
88,grimer,89.95586,29.927025,poison,poison,1
88,grimer,89.90654,30.075737,poison,poison,1
88,grimer,89.96143,29.915493,poison,poison,1
88,grimer,90.00418,30.021042,poison,poison,1
88,grimer,89.9778,29.937208,poison,poison,1
88,grimer,89.98383,30.034527,poison,poison,1
88,grimer,90.0563,29.91153,poison,poison,1
88,grimer,89.927185,29.913113,poison,poison,1
88,grimer,90.286,29.897226,poison,poison,1
88,grimer,90.000694,30.136755,poison,poison,1
88,grimer,89.89403,29.929827,poison,poison,1
88,grimer,89.98578,29.954288,poison,poison,1
88,grimer,89.9326,30.093239,poison,poison,1
88,grimer,89.9468,29.96071,poison,poison,1
88,grimer,89.93477,29.942839,poison,poison,1
88,grimer,89.93942,29.973978,poison,poison,1
88,grimer,90.01177,29.899408,poison,poison,1
88,grimer,89.95198,29.989521,poison,poison,1
88,grimer,89.89115,30.080872,poison,poison,1
88,grimer,90.04525,29.981882,poison,poison,1
88,grimer,89.95293,29.98913,poison,poison,1
88,grimer,90.01449,30.039509,poison,poison,1
88,grimer,90.370285,29.921547,poison,poison,1
88,grimer,89.93854,29.993895,poison,poison,1
88,grimer,90.21741,30.070581,poison,poison,1
88,grimer,89.90651,29.910374,poison,poison,1
88,grimer,89.92465,30.28347,poison,poison,1
88,grimer,89.937355,30.007185,poison,poison,1
88,grimer,90.00943,29.906088,poison,poison,1
88,grimer,90.00762,30.018843,poison,poison,1
88,grimer,89.99138,29.897741,poison,poison,1
88,grimer,90.03045,30.04205,poison,poison,1
88,grimer,89.96204,29.96149,poison,poison,1
88,grimer,89.89332,30.045424,poison,poison,1
88,grimer,90.20553,29.911882,poison,poison,1
88,grimer,90.149796,30.135637,poison,poison,1
88,grimer,89.90278,30.054506,poison,poison,1
88,grimer,89.950836,30.043707,poison,poison,1
88,grimer,89.900566,29.918291,poison,poison,1
88,grimer,89.969246,30.118242,poison,poison,1
88,grimer,90.060005,30.016834,poison,poison,1
88,grimer,89.93251,30.028484,poison,poison,1
88,grimer,90.28976,29.933142,poison,poison,1
88,grimer,89.905556,29.899353,poison,poison,1
88,grimer,89.97338,30.191212,poison,poison,1
88,grimer,90.038864,29.965927,poison,poison,1
88,grimer,90.22835,30.022436,poison,poison,1
88,grimer,89.911575,29.97784,poison,poison,1
88,grimer,89.949844,29.9496,poison,poison,1
88,grimer,90.10516,29.901226,poison,poison,1
88,grimer,89.921715,29.98803,poison,poison,1
88,grimer,89.898674,29.916664,poison,poison,1
88,grimer,90.12186,30.09386,poison,poison,1
88,grimer,90.033745,29.896727,poison,poison,1
88,grimer,89.93815,29.96177,poison,poison,1
88,grimer,89.989746,30.086779,poison,poison,1
88,grimer,89.986725,30.020647,poison,poison,1
88,grimer,90.3622,29.97388,poison,poison,1
88,grimer,89.93677,29.901188,poison,poison,1
88,grimer,89.911964,29.946661,poison,poison,1
88,grimer,90.06724,29.9476,poison,poison,1
88,grimer,89.95525,30.030094,poison,poison,1
88,grimer,90.09855,29.918428,poison,poison,1
88,grimer,89.99809,29.929396,poison,poison,1
88,grimer,89.953445,30.358995,poison,poison,1
88,grimer,90.01437,30.260637,poison,poison,1
88,grimer,89.9799,29.989466,poison,poison,1
88,grimer,90.05118,29.914572,poison,poison,1
88,grimer,89.90647,29.930267,poison,poison,1
88,grimer,89.9632,29.961817,poison,poison,1
88,grimer,89.89054,30.154459,poison,poison,1
88,grimer,89.92117,30.021193,poison,poison,1
88,grimer,89.925,30.030273,poison,poison,1
88,grimer,89.9779,30.0179,poison,poison,1
88,grimer,89.949745,29.959784,poison,poison,1
88,grimer,89.95112,30.04889,poison,poison,1
88,grimer,90.0021,30.01168,poison,poison,1
88,grimer,89.93981,30.003424,poison,poison,1
88,grimer,90.14756,29.924809,poison,poison,1
88,grimer,89.89464,29.942837,poison,poison,1
88,grimer,90.20108,30.012375,poison,poison,1
88,grimer,90.12715,30.185486,poison,poison,1
88,grimer,90.00789,30.19842,poison,poison,1
88,grimer,89.97089,30.024328,poison,poison,1
88,grimer,90.2424,29.93292,poison,poison,1
88,grimer,90.028114,29.917536,poison,poison,1
88,grimer,89.937294,29.98319,poison,poison,1
88,grimer,89.99904,29.904902,poison,poison,1
88,grimer,89.9742,29.90295,poison,poison,1
88,grimer,90.096535,30.001352,poison,poison,1
88,grimer,90.13567,30.059216,poison,poison,1
88,grimer,90.02904,29.991495,poison,poison,1
88,grimer,89.90083,30.069824,poison,poison,1
88,grimer,90.045364,29.91611,poison,poison,1
88,grimer,89.89637,29.961885,poison,poison,1
88,grimer,89.90922,29.90316,poison,poison,1
88,grimer,89.91319,30.267214,poison,poison,1
88,grimer,89.93288,29.897015,poison,poison,1
88,grimer,90.067505,29.93129,poison,poison,1
88,grimer,90.08157,30.03356,poison,poison,1
88,grimer,90.032875,29.952394,poison,poison,1
88,grimer,90.07959,29.92033,poison,poison,1
88,grimer,89.89447,29.940342,poison,poison,1
88,grimer,89.891174,29.952114,poison,poison,1
88,grimer,90.015594,29.929106,poison,poison,1
88,grimer,89.93728,30.051367,poison,poison,1
88,grimer,90.16424,30.02688,poison,poison,1
88,grimer,89.90416,30.219433,poison,poison,1
88,grimer,89.93017,30.017881,poison,poison,1
88,grimer,90.04571,29.995632,poison,poison,1
88,grimer,90.105255,29.899494,poison,poison,1
88,grimer,90.069466,29.954903,poison,poison,1
88,grimer,89.90552,29.90316,poison,poison,1
88,grimer,89.91306,29.929007,poison,poison,1
88,grimer,90.11605,29.979994,poison,poison,1
88,grimer,89.97587,29.99938,poison,poison,1
88,grimer,90.16973,30.055473,poison,poison,1
88,grimer,89.92636,29.900076,poison,poison,1
88,grimer,90.23355,30.017513,poison,poison,1
88,grimer,90.01269,30.052929,poison,poison,1
88,grimer,89.90115,29.904978,poison,poison,1
88,grimer,90.01035,30.128765,poison,poison,1
88,grimer,89.99871,29.917328,poison,poison,1
88,grimer,90.002846,29.927017,poison,poison,1
88,grimer,89.9044,30.18199,poison,poison,1
88,grimer,89.95842,30.18792,poison,poison,1
88,grimer,89.955246,29.917686,poison,poison,1
88,grimer,90.10718,30.034649,poison,poison,1
88,grimer,89.93188,29.904007,poison,poison,1
88,grimer,89.9739,30.04787,poison,poison,1
88,grimer,89.93779,30.198183,poison,poison,1
88,grimer,89.89568,29.952473,poison,poison,1
88,grimer,89.92102,29.989622,poison,poison,1
88,grimer,89.9459,29.988426,poison,poison,1
88,grimer,90.02559,29.982557,poison,poison,1
88,grimer,90.06109,29.939995,poison,poison,1
88,grimer,90.00615,29.931751,poison,poison,1
88,grimer,89.96147,29.962748,poison,poison,1
88,grimer,89.9181,30.170776,poison,poison,1
88,grimer,89.97232,29.90696,poison,poison,1
88,grimer,89.93732,29.977217,poison,poison,1
88,grimer,89.937416,29.96259,poison,poison,1
88,grimer,90.00577,29.99526,poison,poison,1
88,grimer,89.97586,29.98431,poison,poison,1
88,grimer,89.98644,30.044014,poison,poison,1
88,grimer,89.90988,29.902403,poison,poison,1
88,grimer,90.02689,30.020884,poison,poison,1
88,grimer,90.1866,30.047577,poison,poison,1
88,grimer,90.08311,30.028229,poison,poison,1
88,grimer,89.93642,30.243187,poison,poison,1
88,grimer,89.89369,29.952404,poison,poison,1
89,muk,119.9963,29.928417,poison,poison,2
89,muk,120.12686,29.94471,poison,poison,2
89,muk,120.0948,30.0611,poison,poison,2
89,muk,119.93893,30.067657,poison,poison,2
89,muk,120.041534,29.98474,poison,poison,2
89,muk,119.93333,29.948647,poison,poison,2
89,muk,119.90733,30.156893,poison,poison,2
89,muk,119.98814,30.030296,poison,poison,2
89,muk,119.917076,29.934746,poison,poison,2
89,muk,120.03025,29.951464,poison,poison,2
89,muk,120.08764,30.013685,poison,poison,2
89,muk,120.149,29.910631,poison,poison,2
89,muk,119.937515,30.017027,poison,poison,2
89,muk,119.94458,29.935045,poison,poison,2
89,muk,119.93664,29.909672,poison,poison,2
89,muk,119.929146,29.909346,poison,poison,2
89,muk,119.92,29.975374,poison,poison,2
89,muk,119.9255,29.952267,poison,poison,2
89,muk,119.944786,29.916506,poison,poison,2
89,muk,119.93322,30.409609,poison,poison,2
89,muk,119.974594,29.913446,poison,poison,2
89,muk,119.959785,29.973303,poison,poison,2
89,muk,119.98073,30.109987,poison,poison,2
89,muk,120.01709,30.070496,poison,poison,2
89,muk,119.911644,29.929836,poison,poison,2
89,muk,119.97581,30.061607,poison,poison,2
89,muk,120.04024,30.044325,poison,poison,2
89,muk,119.92841,30.030828,poison,poison,2
89,muk,120.0308,29.958113,poison,poison,2
89,muk,119.95774,29.958582,poison,poison,2
89,muk,120.072685,29.907417,poison,poison,2
89,muk,119.93351,30.134705,poison,poison,2
89,muk,119.961784,29.976175,poison,poison,2
89,muk,119.95555,29.998245,poison,poison,2
89,muk,120.19018,29.990513,poison,poison,2
89,muk,119.92076,29.928057,poison,poison,2
89,muk,120.06856,30.034063,poison,poison,2
89,muk,120.0439,29.945644,poison,poison,2
89,muk,119.9697,29.933952,poison,poison,2
89,muk,119.90812,29.942047,poison,poison,2
89,muk,120.10598,29.97002,poison,poison,2
89,muk,119.91061,29.908758,poison,poison,2
89,muk,119.912895,29.937435,poison,poison,2
89,muk,120.00228,29.908731,poison,poison,2
89,muk,119.93853,30.11809,poison,poison,2
89,muk,119.93915,29.940613,poison,poison,2
89,muk,119.9238,29.916325,poison,poison,2
89,muk,120.06597,30.081964,poison,poison,2
89,muk,119.96715,29.985647,poison,poison,2
89,muk,120.06643,30.065178,poison,poison,2
89,muk,120.01698,29.946913,poison,poison,2
89,muk,119.94372,29.91969,poison,poison,2
89,muk,119.93935,29.939404,poison,poison,2
89,muk,119.92732,29.914858,poison,poison,2
89,muk,120.31306,30.04987,poison,poison,2
89,muk,119.91553,29.966202,poison,poison,2
89,muk,119.95938,29.997921,poison,poison,2
89,muk,119.937706,29.949652,poison,poison,2
89,muk,119.91178,29.920694,poison,poison,2
89,muk,119.93478,29.936089,poison,poison,2
89,muk,119.93717,29.984371,poison,poison,2
89,muk,119.9601,30.1751,poison,poison,2
89,muk,119.99638,30.074837,poison,poison,2
89,muk,119.95684,30.051416,poison,poison,2
89,muk,119.97844,30.050684,poison,poison,2
89,muk,119.984184,29.93867,poison,poison,2
89,muk,119.91282,30.062498,poison,poison,2
89,muk,120.20216,29.968643,poison,poison,2
89,muk,119.93478,29.985893,poison,poison,2
89,muk,120.022896,29.98567,poison,poison,2
89,muk,120.01749,30.084633,poison,poison,2
89,muk,120.26421,30.205502,poison,poison,2
89,muk,119.99809,29.947237,poison,poison,2
89,muk,120.04006,29.92899,poison,poison,2
89,muk,119.93036,30.15419,poison,poison,2
89,muk,120.06982,29.937088,poison,poison,2
89,muk,120.26311,29.919804,poison,poison,2
89,muk,120.0375,29.946575,poison,poison,2
89,muk,120.04875,29.912659,poison,poison,2
89,muk,119.92194,29.977621,poison,poison,2
89,muk,119.99908,30.00609,poison,poison,2
89,muk,119.9361,30.03157,poison,poison,2
89,muk,120.02366,29.908766,poison,poison,2
89,muk,120.22274,30.066885,poison,poison,2
89,muk,119.993645,30.061146,poison,poison,2
89,muk,120.05366,29.991547,poison,poison,2
89,muk,119.91717,29.985239,poison,poison,2
89,muk,119.92747,29.949785,poison,poison,2
89,muk,120.01213,29.922659,poison,poison,2
89,muk,119.97431,30.14852,poison,poison,2
89,muk,119.921974,29.945578,poison,poison,2
89,muk,119.97657,29.926168,poison,poison,2
89,muk,119.92036,30.073776,poison,poison,2
89,muk,119.920845,29.92617,poison,poison,2
89,muk,120.078995,29.928183,poison,poison,2
89,muk,120.07872,29.907303,poison,poison,2
89,muk,119.91733,29.99192,poison,poison,2
89,muk,119.930305,30.300856,poison,poison,2
89,muk,120.00239,30.116096,poison,poison,2
89,muk,119.90803,30.064709,poison,poison,2
89,muk,119.952934,29.972847,poison,poison,2
89,muk,120.059814,29.967445,poison,poison,2
89,muk,119.966446,30.17752,poison,poison,2
89,muk,120.18071,29.968372,poison,poison,2
89,muk,119.94654,29.924273,poison,poison,2
89,muk,120.09459,29.92104,poison,poison,2
89,muk,120.1019,30.051916,poison,poison,2
89,muk,120.01165,29.915684,poison,poison,2
89,muk,119.95655,29.963669,poison,poison,2
89,muk,119.921234,29.923382,poison,poison,2
89,muk,119.938385,30.069418,poison,poison,2
89,muk,120.1395,29.912407,poison,poison,2
89,muk,120.11687,29.926996,poison,poison,2
89,muk,120.48647,29.91408,poison,poison,2
89,muk,120.020966,30.123913,poison,poison,2
89,muk,120.00365,30.11296,poison,poison,2
89,muk,120.03587,30.004602,poison,poison,2
89,muk,120.0073,30.027456,poison,poison,2
89,muk,119.92346,29.960901,poison,poison,2
89,muk,119.97978,29.925575,poison,poison,2
89,muk,119.98609,29.912685,poison,poison,2
89,muk,120.0068,29.957533,poison,poison,2
89,muk,119.94367,29.932707,poison,poison,2
89,muk,120.05148,29.966068,poison,poison,2
89,muk,119.97628,29.911264,poison,poison,2
89,muk,119.90984,30.014372,poison,poison,2
89,muk,120.01546,29.97468,poison,poison,2
89,muk,119.985794,30.036085,poison,poison,2
89,muk,120.00165,30.800417,poison,poison,2
89,muk,120.14387,29.956083,poison,poison,2
89,muk,120.04364,29.95167,poison,poison,2
89,muk,119.92012,30.083117,poison,poison,2
89,muk,119.91256,29.929995,poison,poison,2
89,muk,119.99061,30.211754,poison,poison,2
89,muk,120.03008,30.194996,poison,poison,2
89,muk,120.007355,29.952383,poison,poison,2
89,muk,119.92133,29.9394,poison,poison,2
89,muk,119.907616,29.952648,poison,poison,2
89,muk,120.02447,29.943903,poison,poison,2
89,muk,120.07191,29.913256,poison,poison,2
89,muk,120.273315,30.030943,poison,poison,2
89,muk,119.95611,29.969145,poison,poison,2
89,muk,119.93738,29.953022,poison,poison,2
89,muk,119.92691,30.057442,poison,poison,2
89,muk,120.000534,29.952726,poison,poison,2
89,muk,120.16378,29.908142,poison,poison,2
89,muk,119.95794,30.124523,poison,poison,2
89,muk,119.92536,30.02975,poison,poison,2
89,muk,119.96026,30.019005,poison,poison,2
89,muk,119.93044,29.930208,poison,poison,2
89,muk,119.96475,30.007349,poison,poison,2
90,shellder,29.978811,3.933151,water,water,1
90,shellder,29.944372,3.9921153,water,water,1
90,shellder,29.949945,3.9320812,water,water,1
90,shellder,30.16828,4.0436387,water,water,1
90,shellder,29.939005,3.9446406,water,water,1
90,shellder,29.961569,3.9106,water,water,1
90,shellder,29.98176,3.9589512,water,water,1
90,shellder,30.189192,3.9087064,water,water,1
90,shellder,29.964817,3.992014,water,water,1
90,shellder,30.012487,3.8965185,water,water,1
90,shellder,29.942896,3.931956,water,water,1
90,shellder,30.25177,3.9422338,water,water,1
90,shellder,29.93918,3.993775,water,water,1
90,shellder,30.026838,3.9355264,water,water,1
90,shellder,29.915993,3.8946342,water,water,1
90,shellder,29.954079,3.993177,water,water,1
90,shellder,29.978704,3.910796,water,water,1
90,shellder,30.034634,3.9049523,water,water,1
90,shellder,29.995451,4.1458383,water,water,1
90,shellder,30.043406,3.959773,water,water,1
90,shellder,29.94408,4.128574,water,water,1
90,shellder,29.970175,3.9868233,water,water,1
90,shellder,29.969976,3.9633267,water,water,1
90,shellder,29.91081,3.976186,water,water,1
90,shellder,29.94455,4.0918484,water,water,1
90,shellder,30.03549,4.0247188,water,water,1
90,shellder,30.025286,3.8962495,water,water,1
90,shellder,29.969204,4.0696526,water,water,1
90,shellder,29.92141,3.8930397,water,water,1
90,shellder,30.187626,4.1511,water,water,1
90,shellder,30.114069,4.0143723,water,water,1
90,shellder,30.002558,4.1396255,water,water,1
90,shellder,29.931042,4.010716,water,water,1
90,shellder,29.928358,4.014908,water,water,1
90,shellder,29.973314,3.9437132,water,water,1
90,shellder,29.926098,4.1958337,water,water,1
90,shellder,30.066986,3.8949273,water,water,1
90,shellder,29.925295,4.1670804,water,water,1
90,shellder,30.059109,3.9720912,water,water,1
90,shellder,29.91236,3.9721756,water,water,1
90,shellder,29.92081,4.035135,water,water,1
90,shellder,29.941845,4.0047297,water,water,1
90,shellder,29.936844,3.990479,water,water,1
90,shellder,29.945198,4.0486135,water,water,1
90,shellder,29.91542,3.9743462,water,water,1
90,shellder,29.987656,4.0082226,water,water,1
90,shellder,29.992987,3.921092,water,water,1
90,shellder,29.975504,4.0430837,water,water,1
90,shellder,29.912558,3.9269695,water,water,1
90,shellder,29.928879,4.2350845,water,water,1
90,shellder,29.941113,3.9611292,water,water,1
90,shellder,30.062874,3.9147012,water,water,1
90,shellder,29.958012,4.0457244,water,water,1
90,shellder,29.909533,4.122856,water,water,1
90,shellder,30.050945,4.1028786,water,water,1
90,shellder,29.916643,3.9227233,water,water,1
90,shellder,29.910227,3.9167793,water,water,1
90,shellder,29.953426,3.9465096,water,water,1
90,shellder,29.919596,3.9565237,water,water,1
90,shellder,29.931835,3.9101582,water,water,1
90,shellder,30.002085,3.9783657,water,water,1
90,shellder,29.937342,4.217342,water,water,1
90,shellder,30.13702,3.9278743,water,water,1
